case_id,cluster,duration_days,outcome,loan_goal,app_type,requested_amount
Application_1023398657,2,32.769793692129625,Cancelled,Car,New credit,5000.0
Application_1023419627,0,34.96471422453703,Denied,Existing loan takeover,New credit,15500.0
Application_1023449033,1,31.015365624999998,Pending,Remaining debt home,New credit,7200.0
Application_102360332,1,10.53850337962963,Pending,Home improvement,New credit,25000.0
Application_1023606733,2,32.29802684027778,Cancelled,Car,New credit,5000.0
Application_1023646798,1,40.47527217592592,Pending,Home improvement,New credit,15000.0
Application_1023773636,2,32.39599335648148,Cancelled,Car,New credit,17000.0
Application_1023901719,2,30.914560949074076,Cancelled,Car,New credit,19000.0
Application_1023996114,1,10.825239837962963,Pending,"Other, see explanation",Limit raise,25000.0
Application_1024024843,0,16.707282800925924,Denied,Existing loan takeover,New credit,8000.0
Application_102404144,1,19.53151884259259,Pending,Home improvement,New credit,15000.0
Application_1024089863,0,30.864402881944443,Denied,Existing loan takeover,New credit,20000.0
Application_1024151463,1,14.846945578703703,Pending,Home improvement,Limit raise,15000.0
Application_1024176807,1,16.00818172453704,Pending,Remaining debt home,New credit,25000.0
Application_1024184223,2,51.621372129629634,Cancelled,Car,New credit,5000.0
Application_102424049,2,68.84459880787037,Cancelled,Car,New credit,7000.0
Application_1024263335,2,30.691944398148145,Cancelled,Car,New credit,15000.0
Application_1024275715,1,20.7654621875,Pending,Home improvement,New credit,25000.0
Application_1024372028,2,30.60674438657407,Cancelled,Car,New credit,6500.0
Application_1024726306,2,33.3479346412037,Cancelled,Not speficied,New credit,6500.0
Application_1024736114,1,5.916934814814815,Pending,Car,New credit,23000.0
Application_1024769381,2,32.077134953703705,Cancelled,Home improvement,New credit,30000.0
Application_1024771048,1,7.227461157407407,Cancelled,Car,New credit,10000.0
Application_1024774116,2,32.608543437499996,Cancelled,Car,New credit,5000.0
Application_1024776595,0,13.190805706018518,Denied,"Other, see explanation",New credit,5000.0
Application_1024812544,1,15.777903090277778,Pending,Car,New credit,10000.0
Application_1024938160,1,14.661829606481481,Pending,"Other, see explanation",New credit,11000.0
Application_1025001096,1,6.902309687500001,Pending,Car,New credit,7500.0
Application_1025043783,2,30.94543070601852,Cancelled,Existing loan takeover,New credit,8700.0
Application_1025122380,1,8.078387314814815,Pending,Car,New credit,0.0
Application_1025200557,2,30.666201388888886,Cancelled,Extra spending limit,New credit,5000.0
Application_1025208399,2,0.025867731481481485,Cancelled,"Other, see explanation",New credit,5000.0
Application_1025306225,1,10.747117141203704,Pending,Home improvement,New credit,12000.0
Application_1025327332,0,12.576515902777777,Denied,Home improvement,New credit,5000.0
Application_1025457860,2,32.562949421296295,Cancelled,Car,New credit,15000.0
Application_1025480866,1,6.913372372685186,Pending,Car,New credit,5000.0
Application_1025536070,0,14.959537430555555,Denied,Car,New credit,35000.0
Application_1025581046,2,35.652096793981485,Cancelled,Home improvement,New credit,30000.0
Application_1025611489,0,32.80304303240741,Denied,Car,New credit,6000.0
Application_1025650501,2,32.89235451388889,Cancelled,Not speficied,New credit,6000.0
Application_1025696634,0,13.911983460648148,Denied,Home improvement,New credit,8500.0
Application_1025923370,1,19.919272638888888,Pending,"Other, see explanation",New credit,13000.0
Application_1025951958,2,30.71245105324074,Cancelled,Unknown,New credit,0.0
Application_1025963904,2,33.838532685185186,Cancelled,"Other, see explanation",New credit,5000.0
Application_102597720,1,13.814736631944445,Pending,Car,New credit,12000.0
Application_1026118007,1,12.999458009259259,Pending,Car,New credit,10000.0
Application_1026157505,0,9.305077766203704,Denied,Car,New credit,7250.0
Application_102615973,1,13.98305912037037,Pending,Existing loan takeover,New credit,6000.0
Application_102625262,0,24.996012094907407,Denied,Existing loan takeover,New credit,16000.0
Application_1026327550,1,7.903496006944445,Pending,Home improvement,New credit,5300.0
Application_1026359360,1,18.903709293981482,Cancelled,Car,New credit,5000.0
Application_1026420873,2,31.76299107638889,Cancelled,"Other, see explanation",New credit,5000.0
Application_10264475,1,3.0262117824074073,Pending,Car,Limit raise,34500.0
Application_1026497688,0,11.322771388888889,Denied,"Other, see explanation",New credit,12000.0
Application_1026537393,0,12.832337847222222,Denied,Home improvement,New credit,30000.0
Application_102661342,2,31.82960847222222,Cancelled,Home improvement,New credit,6000.0
Application_1026777184,2,32.888229305555555,Cancelled,Car,New credit,10000.0
Application_1026876156,1,10.769924097222223,Pending,Car,New credit,5000.0
Application_1026980360,1,50.12327216435185,Cancelled,Car,New credit,8000.0
Application_1027086707,1,16.068601990740742,Pending,Unknown,New credit,0.0
Application_1027094271,1,50.61242482638889,Pending,Remaining debt home,New credit,20000.0
Application_1027235358,1,13.94557056712963,Pending,Home improvement,New credit,10000.0
Application_1027284246,0,11.024020902777778,Denied,Unknown,New credit,0.0
Application_1027387746,1,9.23504681712963,Pending,Existing loan takeover,New credit,20000.0
Application_1027449105,1,29.774002581018518,Pending,Caravan / Camper,New credit,25000.0
Application_1027523448,2,49.483549305555556,Cancelled,Extra spending limit,New credit,25000.0
Application_1027561874,2,34.62706229166667,Cancelled,Home improvement,New credit,15000.0
Application_1027859705,2,35.46770271990741,Cancelled,Car,New credit,21000.0
Application_1028069743,1,21.70436399305556,Pending,Home improvement,New credit,75000.0
Application_1028111530,1,16.165672291666667,Pending,Car,New credit,11000.0
Application_1028246161,2,30.80904994212963,Cancelled,Car,New credit,14000.0
Application_1028272738,1,20.705955185185186,Pending,Existing loan takeover,New credit,10000.0
Application_1028275195,0,35.77276545138889,Denied,Motorcycle,New credit,11300.0
Application_1028335742,1,3.8819512037037036,Pending,Car,New credit,10000.0
Application_1028452966,1,10.159963726851853,Pending,Unknown,Limit raise,0.0
Application_1028526219,1,8.726979548611112,Pending,Car,New credit,5000.0
Application_102863482,1,9.097707083333333,Pending,Home improvement,New credit,0.0
Application_1028636694,2,39.78358440972222,Cancelled,Car,New credit,10000.0
Application_1028646310,1,31.675007384259256,Pending,Existing loan takeover,Limit raise,22500.0
Application_1028665365,1,21.633525127314815,Pending,Home improvement,New credit,60000.0
Application_1028685813,1,14.045526608796298,Pending,"Other, see explanation",New credit,27500.0
Application_1028717479,1,20.467610960648148,Pending,Car,New credit,6000.0
Application_1029146502,1,29.8776127662037,Pending,Home improvement,New credit,22000.0
Application_1029175063,1,9.862017025462963,Pending,Existing loan takeover,Limit raise,18000.0
Application_1029247764,0,11.1203940625,Denied,"Other, see explanation",New credit,5000.0
Application_1029307193,0,16.830092418981483,Denied,Existing loan takeover,New credit,50000.0
Application_1029342308,0,0.6284758333333333,Denied,Car,New credit,10000.0
Application_1029418789,2,49.81179895833333,Cancelled,Car,New credit,10000.0
Application_1029432816,1,25.919063125,Pending,Existing loan takeover,New credit,38000.0
Application_1029567692,1,9.995324733796297,Pending,Existing loan takeover,New credit,35000.0
Application_1029674102,2,30.906634097222224,Cancelled,Existing loan takeover,New credit,12500.0
Application_102977791,1,27.552697048611112,Pending,Car,New credit,8000.0
Application_1029819018,2,41.717209259259256,Cancelled,Car,New credit,0.0
Application_1029894854,2,31.65568974537037,Cancelled,Not speficied,New credit,5000.0
Application_1029986710,0,12.820773310185185,Denied,Car,New credit,7000.0
Application_1030024656,1,12.653264722222222,Pending,Extra spending limit,New credit,7500.0
Application_1030026050,1,8.475981203703704,Cancelled,Car,New credit,20000.0
Application_1030054529,1,10.709470069444444,Pending,Car,New credit,15000.0
Application_1030072567,2,57.865994803240746,Cancelled,Home improvement,New credit,5000.0
Application_1030292282,0,9.732594722222222,Denied,Business goal,Limit raise,11000.0
Application_103036362,1,17.542562233796296,Pending,Existing loan takeover,New credit,35000.0
Application_1030416681,1,12.863127638888887,Pending,Home improvement,New credit,12000.0
Application_1030639194,1,18.53139806712963,Pending,Home improvement,New credit,15000.0
Application_1030645475,0,7.827804282407408,Denied,"Other, see explanation",New credit,10000.0
Application_1030731936,1,46.165103888888886,Cancelled,Existing loan takeover,New credit,7500.0
Application_1030746884,1,21.596577430555556,Pending,Existing loan takeover,New credit,15000.0
Application_103076193,2,34.69320983796296,Cancelled,Car,New credit,5000.0
Application_1030783985,1,8.720747083333332,Pending,"Other, see explanation",New credit,7200.0
Application_1030830652,1,16.95420523148148,Pending,Car,New credit,0.0
Application_103087302,1,8.706220844907408,Pending,Home improvement,New credit,17500.0
Application_1030874129,1,22.755046006944447,Pending,Home improvement,New credit,6000.0
Application_1030996,1,5.7348786342592595,Pending,"Other, see explanation",New credit,7000.0
Application_1031153001,1,10.932077291666667,Pending,Home improvement,New credit,7000.0
Application_1031161811,1,9.112554363425927,Pending,Car,New credit,10000.0
Application_1031285536,1,50.74436416666667,Pending,Existing loan takeover,New credit,5000.0
Application_1031301694,2,32.414528009259264,Cancelled,Car,New credit,10000.0
Application_1031358870,2,30.77622979166667,Cancelled,Unknown,New credit,0.0
Application_1031388577,2,36.48230065972222,Cancelled,"Other, see explanation",New credit,75000.0
Application_1031423845,1,39.07812425925926,Cancelled,Unknown,Limit raise,15000.0
Application_1031465496,1,33.464760578703704,Pending,Home improvement,New credit,25000.0
Application_1031467191,2,32.4742265625,Cancelled,Car,New credit,5000.0
Application_1031512096,2,1.631063275462963,Cancelled,Existing loan takeover,New credit,7000.0
Application_1031521256,1,7.934816203703703,Pending,Existing loan takeover,New credit,7500.0
Application_1031627654,1,15.761587083333334,Pending,Car,New credit,15000.0
Application_1031629108,1,168.07785546296296,Cancelled,Car,New credit,5000.0
Application_1031648186,1,19.93769732638889,Pending,Existing loan takeover,New credit,30000.0
Application_1031666995,1,17.071206620370372,Pending,Car,New credit,15000.0
Application_1031669296,1,9.795218611111112,Pending,Car,New credit,10000.0
Application_1031708893,2,2.7012577083333333,Cancelled,Home improvement,New credit,15000.0
Application_1031742655,0,14.701363807870372,Denied,Existing loan takeover,New credit,26000.0
Application_1031791655,1,15.901978460648149,Pending,Car,New credit,14000.0
Application_1031850261,1,9.343809293981481,Pending,Home improvement,New credit,20000.0
Application_1031851682,2,31.614873368055555,Cancelled,Car,New credit,7000.0
Application_1032105078,2,33.525409062499996,Cancelled,Car,New credit,6000.0
Application_1032212437,1,14.848256157407407,Pending,Car,New credit,10000.0
Application_103222410,2,31.43374888888889,Cancelled,Home improvement,New credit,6500.0
Application_103222749,1,13.671360324074072,Pending,Existing loan takeover,New credit,25000.0
Application_1032230604,0,9.205771527777777,Denied,Car,New credit,20000.0
Application_1032369855,0,22.232853854166667,Denied,Remaining debt home,New credit,0.0
Application_1032409101,2,13.98170011574074,Cancelled,Existing loan takeover,New credit,0.0
Application_103241719,1,15.674164976851852,Cancelled,Not speficied,New credit,5000.0
Application_103255320,2,33.82406200231481,Cancelled,Existing loan takeover,New credit,15000.0
Application_1032596836,1,13.709153726851852,Pending,Home improvement,New credit,25000.0
Application_1032601860,2,30.94393383101852,Cancelled,Home improvement,Limit raise,12000.0
Application_1032645340,2,32.66042989583333,Cancelled,Car,New credit,8000.0
Application_1032803337,1,15.658087824074073,Pending,Car,New credit,26000.0
Application_1032862024,1,34.77186076388889,Cancelled,Unknown,New credit,0.0
Application_1032916256,1,23.04566042824074,Pending,Car,New credit,8500.0
Application_1032955206,2,30.797502881944443,Cancelled,Home improvement,New credit,15000.0
Application_1033036371,1,10.783934571759259,Pending,Existing loan takeover,New credit,12500.0
Application_1033039379,0,11.489143217592593,Denied,Car,New credit,10000.0
Application_1033118972,2,30.5341716087963,Cancelled,Car,New credit,4000.0
Application_1033145253,2,34.46504530092592,Cancelled,Car,New credit,5000.0
Application_1033306842,2,30.620904803240737,Cancelled,Home improvement,New credit,15000.0
Application_1033307487,1,18.90767740740741,Pending,Unknown,Limit raise,0.0
Application_1033312536,0,13.950178136574074,Denied,Home improvement,New credit,25000.0
Application_1033339366,2,31.413158229166665,Cancelled,Boat,New credit,15000.0
Application_1033361005,1,24.06947878472222,Pending,Remaining debt home,New credit,30000.0
Application_1033444821,2,74.84791070601852,Cancelled,Existing loan takeover,New credit,21000.0
Application_1033492370,1,19.83873119212963,Pending,Unknown,New credit,0.0
Application_1033493391,2,12.99652841435185,Cancelled,Car,New credit,5000.0
Application_1033509575,1,48.88915920138889,Pending,Remaining debt home,New credit,12500.0
Application_1033574302,2,34.72514678240741,Cancelled,Home improvement,New credit,20000.0
Application_1033672339,1,10.651753912037037,Pending,Car,New credit,18000.0
